Scaffold,start,end,dir,feature,CGI_ID,type,ID,Description
scaffold1897,525712,527331,1,gene,CGI_10020936,transcript,EKC23254,Tripartite motif-containing protein 2 
scaffold1897,538003,539610,-1,gene,CGI_10020937,transcript,EKC23255,Tripartite motif-containing protein 2 
scaffold1897,545072,555734,-1,gene,CGI_10020938,transcript,EKC23256,Dual specificity protein phosphatase 4 
scaffold1897,563183,571663,-1,gene,CGI_10020939,transcript,EKC23257,
scaffold1897,593167,597451,1,gene,CGI_10020940,transcript,EKC23258,Tripartite motif-containing protein 71 
scaffold1897,611912,612355,1,gene,CGI_10020941,transcript,EKC23259,Brain tumor protein 
scaffold1897,614241,623043,-1,gene,CGI_10020942,transcript,EKC23260,Splicing factor 3 subunit 1 
scaffold1897,624299,627793,-1,gene,CGI_10020943,transcript,EKC23261,
scaffold1897,660407,662650,1,gene,CGI_10020944,transcript,EKC23262,
scaffold1897,663414,665083,1,gene,CGI_10020945,transcript,EKC23263,Coagulation factor VIII 
scaffold30010,3390,5646,1,gene,CGI_10000589,transcript,EKC23087,
C28512,3694,4575,1,gene,CGI_10000437,transcript,EKC17627,
scaffold39972,8239,9387,-1,gene,CGI_10003706,transcript,EKC21570,Tripartite motif-containing protein 2 
scaffold39972,29349,35217,1,gene,CGI_10003707,transcript,EKC21571,Plasminogen 
scaffold39972,35765,49275,1,gene,CGI_10003708,transcript,EKC21572,
scaffold39972,49348,55126,1,gene,CGI_10003709,transcript,EKC21573,
scaffold42598,1054,2554,-1,gene,CGI_10007330,transcript,EKC19899,
scaffold42598,10844,19346,-1,gene,CGI_10007331,transcript,EKC19900,
scaffold42598,27634,41292,-1,gene,CGI_10007332,transcript,EKC19901,Protein SpAN 
scaffold42598,51303,78059,1,gene,CGI_10007333,transcript,EKC19902,
scaffold42598,100505,115722,-1,gene,CGI_10007335,transcript,EKC19903,Threonine synthase-like 2 
scaffold42598,126709,132162,-1,gene,CGI_10007336,transcript,EKC19904,Threonine synthase-like 2 
scaffold42598,140707,160364,1,gene,CGI_10007337,transcript,EKC19905,RRP12-like protein 
scaffold30922,175,7514,1,gene,CGI_10000687,transcript,EKC23069,
scaffold1674,5,748,1,gene,CGI_10000713,transcript,EKC25613,Pyridoxal phosphate phosphatase PHOSPHO2 
scaffold723,4623,5720,-1,gene,CGI_10015249,transcript,EKC33460,Neuronal acetylcholine receptor subunit alpha-3 
scaffold723,11435,12658,-1,gene,CGI_10015250,transcript,EKC33461,Neuronal acetylcholine receptor subunit alpha-3 
scaffold723,18846,26241,-1,gene,CGI_10015251,transcript,EKC33462,
scaffold723,28047,33496,-1,gene,CGI_10015252,transcript,EKC33463,DNA repair protein RAD51-like protein A 
scaffold723,33819,38777,-1,gene,CGI_10015253,transcript,EKC33464,DNA repair protein RAD51 
scaffold723,42484,45495,-1,gene,CGI_10015254,transcript,EKC33465,
scaffold723,48743,52575,1,gene,CGI_10015255,transcript,EKC33466,
scaffold723,67351,82227,1,gene,CGI_10015256,transcript,EKC33467,Protein stoned-B 
scaffold723,85241,116689,1,gene,CGI_10015257,transcript,EKC33468,N-terminal kinase-like protein 
scaffold723,118613,131352,-1,gene,CGI_10015258,transcript,EKC33469,Putative ATP-dependent RNA helicase DHX57 
scaffold723,131466,141866,1,gene,CGI_10015259,transcript,EKC33470,Tubulin--tyrosine ligase 
scaffold723,144375,145864,-1,gene,CGI_10015260,transcript,EKC33471,"Glutamate receptor, ionotropic kainate 3 "
scaffold723,158613,161913,1,gene,CGI_10015261,transcript,EKC33472,Neuroglobin 
scaffold723,167886,174196,1,gene,CGI_10015262,transcript,EKC33473,
scaffold723,194118,214562,-1,gene,CGI_10015263,transcript,EKC33474,
scaffold723,232784,252967,-1,gene,CGI_10015264,transcript,EKC33475,
scaffold723,253434,266609,-1,gene,CGI_10015265,transcript,EKC33476,
scaffold723,267086,272441,-1,gene,CGI_10015266,transcript,EKC33477,
scaffold723,272548,276003,-1,gene,CGI_10015267,transcript,EKC33478,
scaffold723,285307,287380,-1,gene,CGI_10015268,transcript,EKC33479,
scaffold723,313507,313764,1,gene,CGI_10015269,transcript,EKC33480,
scaffold723,313936,314145,1,gene,CGI_10015270,transcript,EKC33481,
scaffold723,316385,321589,1,gene,CGI_10015271,transcript,EKC33482,Apolipoprotein L3 
scaffold723,342971,355680,1,gene,CGI_10015272,transcript,EKC33483,Tripartite motif-containing protein 3 
scaffold723,365880,366125,-1,gene,CGI_10015273,transcript,EKC33484,
scaffold723,367881,387626,1,gene,CGI_10015274,transcript,EKC33485,Plasma alpha-L-fucosidase 
scaffold723,395743,409753,-1,gene,CGI_10015275,transcript,EKC33486,Zinc finger MYND domain-containing protein 10 
scaffold723,415897,418390,1,gene,CGI_10015276,transcript,EKC33487,IgGFc-binding protein 
C29388,1255,5572,1,gene,CGI_10000526,transcript,EKC17583,
scaffold41346,15464,31699,1,gene,CGI_10004998,transcript,EKC20959,
scaffold41346,32052,37243,-1,gene,CGI_10004999,transcript,EKC20960,ATP-dependent DNA helicase PIF1 
scaffold41346,87444,101493,1,gene,CGI_10005000,transcript,EKC20961,
scaffold41346,103583,108603,1,gene,CGI_10005001,transcript,EKC20962,
scaffold41346,108795,113548,1,gene,CGI_10005002,transcript,EKC20963,Putative E3 ubiquitin-protein ligase HERC2 
scaffold38580,29054,29671,1,gene,CGI_10002880,transcript,EKC22055,
C33482,9055,12011,1,gene,CGI_10001071,transcript,EKC17340,
scaffold206,50898,57086,-1,gene,CGI_10011371,transcript,EKC40041,"Enoyl-CoA hydratase domain-containing protein 3, mitochondrial "
scaffold206,57948,87960,1,gene,CGI_10011372,transcript,EKC40042,DNA damage-regulated autophagy modulator protein 2 
scaffold206,110923,118881,-1,gene,CGI_10011373,transcript,EKC40043,Phosphatidylserine synthase 2 
scaffold206,123903,131741,-1,gene,CGI_10011374,transcript,EKC40044,NEDD8-conjugating enzyme Ubc12 
scaffold206,142990,143532,-1,gene,CGI_10011375,transcript,EKC40045,Protein lethal(2)essential for life 
scaffold206,152090,152599,-1,gene,CGI_10011376,transcript,EKC40046,Heat shock protein beta-1 
scaffold206,161681,172675,1,gene,CGI_10011377,transcript,EKC40047,Epidermal retinal dehydrogenase 2 
scaffold206,175426,179814,1,gene,CGI_10011378,transcript,EKC40048,Lipoxygenase-like protein domain-containing protein 1 
scaffold206,180394,182705,-1,gene,CGI_10011379,transcript,EKC40049,Fibronectin type III domain-containing protein 1 
scaffold206,183563,198986,1,gene,CGI_10011380,transcript,EKC40050,Lipoxygenase-like protein domain-containing protein 1 
scaffold206,209729,223098,-1,gene,CGI_10011381,transcript,EKC40051,von Willebrand factor D and EGF domain-containing protein 
scaffold206,224069,234323,-1,gene,CGI_10011382,transcript,EKC40052,Pancreatic secretory granule membrane major glycoprotein GP2 
scaffold206,239501,247016,1,gene,CGI_10011383,transcript,EKC40053,
scaffold206,254272,259364,1,gene,CGI_10011384,transcript,EKC40054,
scaffold206,264085,264732,1,gene,CGI_10011385,transcript,EKC40055,
scaffold206,275625,275987,1,gene,CGI_10011386,transcript,EKC40056,Complement C1q-like protein 4 
scaffold206,283273,283659,1,gene,CGI_10011387,transcript,EKC40057,Complement C1q-like protein 4 
C30848,6878,7850,1,gene,CGI_10000680,transcript,EKC17508,
scaffold38546,35935,37146,1,gene,CGI_10002835,transcript,EKC22070,F-box/LRR-repeat protein 14 
scaffold38546,46572,52007,1,gene,CGI_10002836,transcript,EKC22071,Histone deacetylase 10 
scaffold37902,29061,41217,-1,gene,CGI_10002542,transcript,EKC22277,L-ascorbate oxidase 
scaffold1647,124519,127941,1,gene,CGI_10008139,transcript,EKC25802,
scaffold1647,156867,157490,1,gene,CGI_10008140,transcript,EKC25803,
scaffold1647,157870,163808,-1,gene,CGI_10008141,transcript,EKC25804,
scaffold1647,176745,176969,1,gene,CGI_10008143,transcript,EKC25805,
scaffold1647,177022,177213,1,gene,CGI_10008144,transcript,EKC25806,
scaffold1647,177871,178466,1,gene,CGI_10008145,transcript,EKC25807,
scaffold1647,178863,179189,1,gene,CGI_10008146,transcript,EKC25808,
scaffold1647,182198,182422,1,gene,CGI_10008147,transcript,EKC25809,
scaffold1647,187635,201366,1,gene,CGI_10008148,transcript,EKC25810,
C34948,9843,20017,-1,gene,CGI_10001382,transcript,EKC17257,ATP-binding cassette sub-family A member 3 
scaffold36816,22092,22481,-1,gene,CGI_10002144,transcript,EKC22511,
scaffold1537,2,9370,1,gene,CGI_10001150,transcript,EKC26667,
scaffold1537,10615,15641,-1,gene,CGI_10001151,transcript,EKC26668,Putative ankyrin repeat protein L93 
scaffold572,18721,19903,-1,gene,CGI_10001776,transcript,EKC35178,
scaffold572,20738,21322,-1,gene,CGI_10001777,transcript,EKC35179,Ankyrin repeat domain-containing protein 1 
scaffold1639,819,3853,-1,gene,CGI_10005436,transcript,EKC25860,
scaffold1639,27466,42582,1,gene,CGI_10005437,transcript,EKC25861,
scaffold1639,82644,83780,-1,gene,CGI_10005439,transcript,EKC25862,
scaffold1639,83815,84948,-1,gene,CGI_10005440,transcript,EKC25863,
scaffold1639,88868,89059,-1,gene,CGI_10005441,transcript,EKC25864,
scaffold1639,119718,119924,1,gene,CGI_10005442,transcript,EKC25865,
scaffold1639,120498,127273,-1,gene,CGI_10005443,transcript,EKC25866,
scaffold1125,2149,15483,-1,gene,CGI_10012322,transcript,EKC30030,Interferon alpha-inducible protein 27 
scaffold1125,47884,50397,1,gene,CGI_10012324,transcript,EKC30031,Baculoviral IAP repeat-containing protein 3 
scaffold1125,66834,74995,1,gene,CGI_10012326,transcript,EKC30032,
scaffold1125,77765,78817,-1,gene,CGI_10012327,transcript,EKC30033,
scaffold1125,80363,95542,1,gene,CGI_10012328,transcript,EKC30034,
scaffold1125,97135,114021,1,gene,CGI_10012329,transcript,EKC30035,DNA polymerase 
scaffold1125,118191,120339,-1,gene,CGI_10012330,transcript,EKC30036,Tubulin beta chain 
scaffold1125,130320,136871,-1,gene,CGI_10012332,transcript,EKC30037,Syntaxin-18 
scaffold1125,141709,147575,-1,gene,CGI_10012333,transcript,EKC30038,Alpha-centractin 
scaffold1125,152171,155916,1,gene,CGI_10012334,transcript,EKC30039,Tripartite motif-containing protein 3 
scaffold1125,160367,177521,-1,gene,CGI_10012335,transcript,EKC30040,
scaffold1125,177713,182516,-1,gene,CGI_10012336,transcript,EKC30041,
scaffold1125,183614,189196,-1,gene,CGI_10012337,transcript,EKC30042,
scaffold1125,189933,228052,-1,gene,CGI_10012338,transcript,EKC30043,UPF0672 protein C3orf58 
scaffold1125,233451,239251,-1,gene,CGI_10012341,transcript,EKC30044,Thrombospondin-1 
scaffold1125,258264,306646,1,gene,CGI_10012342,transcript,EKC30045,Monocarboxylate transporter 12 
scaffold1125,311908,322130,-1,gene,CGI_10012343,transcript,EKC30046,Short stature homeobox protein 
scaffold443,128297,143175,-1,gene,CGI_10022762,transcript,EKC36811,Misshapen-like kinase 1 
scaffold443,159604,162388,-1,gene,CGI_10022763,transcript,EKC36812,Misshapen-like kinase 1 
scaffold443,173412,176898,1,gene,CGI_10022764,transcript,EKC36813,Putative tyrosine-protein phosphatase TPTE 
scaffold443,214096,215735,1,gene,CGI_10022765,transcript,EKC36814,"UMP-CMP kinase 2, mitochondrial "
scaffold443,219708,231842,-1,gene,CGI_10022766,transcript,EKC36815,Putative ATP-dependent RNA helicase DDX23 
scaffold443,246362,252098,-1,gene,CGI_10022767,transcript,EKC36816,
scaffold443,260171,262022,1,gene,CGI_10022768,transcript,EKC36817,Transforming growth factor beta regulator 1 
scaffold443,295280,301291,1,gene,CGI_10022770,transcript,EKC36818,
scaffold443,301913,317743,1,gene,CGI_10022771,transcript,EKC36819,Neurabin-1 
scaffold443,321998,324773,-1,gene,CGI_10022772,transcript,EKC36820,
scaffold443,328446,346814,1,gene,CGI_10022773,transcript,EKC36821,Helicase SKI2W 
scaffold443,349856,361092,-1,gene,CGI_10022774,transcript,EKC36822,Nuclear receptor subfamily 5 group A member 2 
scaffold443,402348,431121,-1,gene,CGI_10022775,transcript,EKC36823,Hemicentin-1 
scaffold443,512051,513715,1,gene,CGI_10022776,transcript,EKC36824,Protein lin-41 
scaffold443,526530,528203,1,gene,CGI_10022777,transcript,EKC36825,Tripartite motif-containing protein 3 
scaffold443,547077,556445,1,gene,CGI_10022778,transcript,EKC36826,
scaffold443,570487,575054,-1,gene,CGI_10022779,transcript,EKC36827,Glycine receptor subunit alpha-2 
scaffold443,597664,607572,-1,gene,CGI_10022780,transcript,EKC36828,Sulfotransferase 1C4 
scaffold443,652644,655085,1,gene,CGI_10022781,transcript,EKC36829,"N,N'-diacetylchitobiase "
scaffold443,671433,680220,-1,gene,CGI_10022783,transcript,EKC36830,L-rhamnose-binding lectin CSL3 
scaffold443,681565,684430,-1,gene,CGI_10022784,transcript,EKC36831,Glutathione S-transferase P 2 
scaffold443,688434,697669,1,gene,CGI_10022785,transcript,EKC36832,Serine/threonine-protein kinase atg1 
scaffold443,709931,711618,-1,gene,CGI_10022786,transcript,EKC36833,
scaffold443,718966,724501,-1,gene,CGI_10022787,transcript,EKC36834,PAB-dependent poly(A)-specific ribonuclease subunit 2 
scaffold443,740783,742917,1,gene,CGI_10022788,transcript,EKC36835,
scaffold443,754317,763301,1,gene,CGI_10022789,transcript,EKC36836,Serine/threonine-protein kinase Nek3 
scaffold443,764780,772249,-1,gene,CGI_10022790,transcript,EKC36837,Serine/threonine-protein kinase Nek4 
scaffold38804,25060,25782,-1,gene,CGI_10002975,transcript,EKC21998,
scaffold38804,25991,34532,-1,gene,CGI_10002976,transcript,EKC21999,
scaffold38804,35893,36096,1,gene,CGI_10002977,transcript,EKC22000,
scaffold38804,43355,44152,1,gene,CGI_10002978,transcript,EKC22001,
scaffold31556,4263,8945,-1,gene,CGI_10000767,transcript,EKC23047,
scaffold422,9308,32304,1,gene,CGI_10018792,transcript,EKC37056,Scavenger receptor class F member 2 
scaffold422,103167,105272,1,gene,CGI_10018793,transcript,EKC37057,Hemicentin-1 
scaffold422,109126,114523,-1,gene,CGI_10018794,transcript,EKC37058,
scaffold422,114938,133622,-1,gene,CGI_10018795,transcript,EKC37059,
scaffold422,160298,168038,1,gene,CGI_10018796,transcript,EKC37060,
scaffold422,170343,171212,-1,gene,CGI_10018797,transcript,EKC37061,
scaffold422,175950,190221,1,gene,CGI_10018798,transcript,EKC37062,Down syndrome cell adhesion molecule 
scaffold422,193941,195149,-1,gene,CGI_10018799,transcript,EKC37063,
scaffold422,205823,206968,-1,gene,CGI_10018800,transcript,EKC37064,
scaffold422,212947,222245,1,gene,CGI_10018801,transcript,EKC37065,Tubulin polyglutamylase complex subunit 2 
scaffold422,234314,238251,1,gene,CGI_10018802,transcript,EKC37066,
scaffold422,239002,240136,1,gene,CGI_10018803,transcript,EKC37067,
scaffold422,240964,245401,1,gene,CGI_10018804,transcript,EKC37068,
scaffold422,284593,286595,-1,gene,CGI_10018805,transcript,EKC37069,Tripartite motif-containing protein 2 
scaffold422,289885,299319,-1,gene,CGI_10018806,transcript,EKC37070,Tripartite motif-containing protein 2 
scaffold422,306406,306759,-1,gene,CGI_10018807,transcript,EKC37071,
scaffold422,336951,337577,-1,gene,CGI_10018808,transcript,EKC37072,Gonadotropin-releasing hormone II receptor 
scaffold422,340952,346385,1,gene,CGI_10018809,transcript,EKC37073,
scaffold422,446032,446376,1,gene,CGI_10018810,transcript,EKC37074,
scaffold422,448810,453055,-1,gene,CGI_10018811,transcript,EKC37075,
scaffold422,473684,477473,1,gene,CGI_10018812,transcript,EKC37076,Endothelial cells scavenger receptor 
scaffold422,480417,482369,-1,gene,CGI_10018813,transcript,EKC37077,Aggrecan core protein 
scaffold875,2246,3193,-1,gene,CGI_10000662,transcript,EKC32177,
C26196,115,270,-1,gene,CGI_10000290,transcript,EKC17731,
C26196,666,3401,-1,gene,CGI_10000291,transcript,EKC17732,Putative glucosamine 6-phosphate N-acetyltransferase 
scaffold433,327,3325,1,gene,CGI_10027042,transcript,EKC36854,
scaffold433,14685,14927,-1,gene,CGI_10027043,transcript,EKC36855,
scaffold433,26697,43586,-1,gene,CGI_10027044,transcript,EKC36856,Cystathionine gamma-synthase 
scaffold433,54051,55975,-1,gene,CGI_10027046,transcript,EKC36857,Coactosin-like protein 
scaffold433,56800,62472,1,gene,CGI_10027047,transcript,EKC36858,Protein arginine N-methyltransferase 7 
scaffold433,64156,67863,-1,gene,CGI_10027048,transcript,EKC36859,Suppressor of tumorigenicity protein 14 
scaffold433,71721,81376,-1,gene,CGI_10027050,transcript,EKC36860,
scaffold433,97303,106718,-1,gene,CGI_10027051,transcript,EKC36861,Protein NDRG3 
scaffold433,108900,109389,1,gene,CGI_10027052,transcript,EKC36862,Bardet-Biedl syndrome 5-like protein 
scaffold433,109512,109922,1,gene,CGI_10027053,transcript,EKC36863,Bardet-Biedl syndrome 5-like protein 
scaffold433,112019,113857,-1,gene,CGI_10027054,transcript,EKC36864,TP53-regulating kinase 
scaffold433,114229,117638,1,gene,CGI_10027055,transcript,EKC36865,Ganglioside-induced differentiation-associated protein 1 
scaffold433,121901,124400,-1,gene,CGI_10027056,transcript,EKC36866,
scaffold433,130230,142006,1,gene,CGI_10027057,transcript,EKC36867,WD repeat-containing protein 23 
scaffold433,146655,150321,-1,gene,CGI_10027058,transcript,EKC36868,Hepatocyte nuclear factor 4-alpha 
scaffold433,182219,189897,-1,gene,CGI_10027059,transcript,EKC36869,"Aspartate aminotransferase, mitochondrial "
scaffold433,203495,226770,1,gene,CGI_10027060,transcript,EKC36870,
scaffold433,290992,294479,1,gene,CGI_10027061,transcript,EKC36871,Transcription factor E3 
scaffold433,299282,312708,1,gene,CGI_10027062,transcript,EKC36872,E3 ubiquitin-protein ligase MIB2 
scaffold433,314553,319812,1,gene,CGI_10027063,transcript,EKC36873,
scaffold433,321041,347867,1,gene,CGI_10027064,transcript,EKC36874,
scaffold433,348188,353916,1,gene,CGI_10027065,transcript,EKC36875,E3 ubiquitin-protein ligase MIB2 
scaffold433,389887,393214,1,gene,CGI_10027066,transcript,EKC36876,
scaffold433,394131,406684,1,gene,CGI_10027067,transcript,EKC36877,
scaffold433,407360,429733,1,gene,CGI_10027068,transcript,EKC36878,E3 ubiquitin-protein ligase mib1 
scaffold433,433713,435913,-1,gene,CGI_10027070,transcript,EKC36879,
scaffold433,435922,436374,-1,gene,CGI_10027071,transcript,EKC36880,Tripartite motif-containing protein 2 
scaffold433,438072,440197,1,gene,CGI_10027072,transcript,EKC36881,
scaffold433,442801,445230,1,gene,CGI_10027073,transcript,EKC36882,
scaffold433,456112,473771,1,gene,CGI_10027074,transcript,EKC36883,
scaffold433,474705,484091,-1,gene,CGI_10027075,transcript,EKC36884,Myotubularin-related protein 14 
scaffold433,484253,492002,1,gene,CGI_10027077,transcript,EKC36885,Mitochondrial tRNA-specific 2-thiouridylase 1 
scaffold433,499740,502315,1,gene,CGI_10027078,transcript,EKC36886,Cat eye syndrome critical region protein 5 
scaffold433,514208,517472,1,gene,CGI_10027079,transcript,EKC36887,
scaffold433,543099,553113,-1,gene,CGI_10027080,transcript,EKC36888,
scaffold433,560677,561003,1,gene,CGI_10027081,transcript,EKC36889,
scaffold433,570412,652416,1,gene,CGI_10027082,transcript,EKC36890,Cytadherence high molecular weight protein 2 
scaffold433,654300,662349,-1,gene,CGI_10027083,transcript,EKC36891,Hemagglutinin/amebocyte aggregation factor 
